,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
3662,1293503362,1,True,R,1,1,26033,260339711002048,89276e123cfffff,45.99197752,-83.73837853,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002048,88276e123dfffff,POINT (-83.73837853000001 45.99197752)
3663,1293503364,1,True,R,1,2,26033,260339711002053,89276e1206bffff,46.00048747,-83.73337803,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1207fffff,POINT (-83.73337803 46.00048747)
3664,1293503367,1,True,R,1,2,26033,260339711002071,89276e1228fffff,46.00633806,-83.74924062,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002071,88276e1229fffff,POINT (-83.74924061999999 46.00633806)
3665,1293503368,1,True,R,1,2,26033,260339711002053,89276e1204fffff,46.00532196,-83.73822352,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1205fffff,POINT (-83.73822352000001 46.00532196)
3666,1293503369,1,True,R,1,2,26033,260339711002053,89276e122b7ffff,46.00255768,-83.7380785,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e122bfffff,POINT (-83.7380785 46.00255768)
3667,1293503370,1,True,R,1,1,26033,260339711002053,89276e1207bffff,46.00230266,-83.73325102,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1207fffff,POINT (-83.73325102 46.00230266)
3668,1293503371,1,True,R,1,3,26033,260339711002048,89276e123c3ffff,45.99366179,-83.73852355,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002048,88276e123dfffff,POINT (-83.73852355 45.99366179)
3669,1293503372,1,True,B,2,2,26033,260339711002071,89276e1228fffff,46.00642707,-83.74776747,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002071,88276e1229fffff,POINT (-83.74776747 46.00642707)
3670,1293503373,1,True,R,1,3,26033,260339711002071,89276e122abffff,46.00021145,-83.74818951,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002071,88276e122bfffff,POINT (-83.74818951 46.00021145)
3671,1293503411,2,True,X,3,2,26033,260339711001056,89276e12233ffff,45.99859028,-83.74661736,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711001056,88276e1223fffff,POINT (-83.74661736 45.99859028)
3672,1293503413,1,True,B,3,2,26033,260339711001056,89276e122a7ffff,45.99854128,-83.7390346,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711001056,88276e122bfffff,POINT (-83.7390346 45.99854128)
3673,1293503415,1,True,R,1,1,26033,260339711002048,89276e1230bffff,45.98589891,-83.73785148,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002048,88276e1231fffff,POINT (-83.73785148 45.98589891)
3674,1293503416,1,True,R,1,3,26033,260339711001056,89276e12357ffff,45.98669609,-83.74089578,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001056,88276e1235fffff,POINT (-83.74089578 45.98669609)
3675,1293503418,1,True,R,1,2,26033,260339711001056,89276e12357ffff,45.98861129,-83.74068976,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001056,88276e1235fffff,POINT (-83.74068976 45.98861129)
3676,1293503419,1,True,R,1,2,26033,260339711001056,89276e12357ffff,45.98746117,-83.74099079,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001056,88276e1235fffff,POINT (-83.74099079 45.98746117)
3677,1293503420,1,True,R,1,2,26033,260339711002048,89276e12373ffff,45.98363079,-83.73833953,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002048,88276e1237fffff,POINT (-83.73833953 45.98363079)
3678,1293503422,1,True,R,1,1,26033,260339711002048,89276e12373ffff,45.98368079,-83.73831753,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002048,88276e1237fffff,POINT (-83.73831753 45.98368079)
3679,1293503431,1,True,R,4,1,26033,260339706011021,89276332c73ffff,46.43011244,-84.52537323,12312023,2776599,130607,Jamadots Internet,10,10,1,1,X,MI,260339706011021,88276332c7fffff,POINT (-84.52537323 46.43011244)
3680,1293503433,1,True,R,1,2,26033,260339711001006,89276e13333ffff,45.99180751,-83.81735643,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81735643 45.99180751)
3681,1293503434,1,True,R,1,2,26033,260339711001006,89276e13323ffff,45.98890222,-83.81634033,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81634033 45.98890222)
3682,1293503435,1,True,R,1,2,26033,260339711001006,89276e106cbffff,45.98658108,-83.81086778,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e106dfffff,POINT (-83.81086778 45.98658108)
3683,1057529105,1,True,R,1,2,26095,260959601002034,8927636a2afffff,46.34723015,-85.51479517,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601002034,8827636a2bfffff,POINT (-85.51479517 46.34723015)
3684,1057529107,1,True,R,1,2,26095,260959601002017,8927636a2a7ffff,46.34889121,-85.51038973,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601002017,8827636a2bfffff,POINT (-85.51038973 46.34889121)
3685,1057529114,1,True,R,1,2,26095,260959602001010,89276341b5bffff,46.66205163,-85.63734543,12312023,2776599,130607,Jamadots Internet,10,0,0,1,X,MI,260959602001010,88276341b5fffff,POINT (-85.63734543 46.66205163)
3686,1057529116,1,True,R,1,2,26095,260959601003000,8927636a02fffff,46.34515794,-85.48949064,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601003000,8827636a03fffff,POINT (-85.48949064 46.34515794)
3687,1057529119,1,True,B,3,3,26095,260959601003003,8927636a223ffff,46.34323875,-85.52096279,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601003003,8827636a23fffff,POINT (-85.52096279 46.34323875)
3688,1057529127,1,True,R,1,2,26095,260959601001019,8927636a04fffff,46.35359078,-85.5040951,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601001019,8827636a05fffff,POINT (-85.5040951 46.35359078)
3689,1057529128,1,True,R,1,1,26095,260959601003029,89276368503ffff,46.31403183,-85.51422312,12312023,2776771,130077,AT&T Inc,10,0,0,1,X,MI,260959601003029,8827636851fffff,POINT (-85.51422312 46.31403183)
3690,1057529134,1,True,R,1,2,26095,260959602001010,89276341b83ffff,46.66642107,-85.61365606,12312023,2776599,130607,Jamadots Internet,10,50,4,1,X,MI,260959602001010,88276341b9fffff,POINT (-85.61365606 46.66642107)
3691,1293503436,1,True,R,1,2,26033,260339711001006,89276e13337ffff,45.98781111,-83.81271297,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81271297000001 45.98781111)
3692,1293503437,1,True,R,1,2,26033,260339711001006,89276e13333ffff,45.99101853,-83.81714041,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81714040999999 45.99101853)
3693,1293503438,1,True,R,1,2,26033,260339711001006,89276e13333ffff,45.99159258,-83.81698439,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81698439 45.99159258)
3694,1293503439,1,True,R,1,2,26033,260339711001006,89276e13307ffff,45.99324675,-83.81861756,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1331fffff,POINT (-83.81861756000001 45.99324675)
3695,1293503440,1,True,R,1,2,26033,260339711001006,89276e1333bffff,45.99046147,-83.81715641,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81715641 45.99046147)
3696,1293503442,1,True,R,1,2,26033,260339711001006,89276e13333ffff,45.99022145,-83.81685638,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81685638 45.99022145)
3697,1293503443,1,True,R,1,2,26033,260339711001006,89276e106cbffff,45.98633806,-83.81077377,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e106dfffff,POINT (-83.81077377 45.98633806)
3698,1293503444,1,True,R,1,2,26033,260339711001006,89276e13307ffff,45.9927106,-83.81822852,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1331fffff,POINT (-83.81822852000001 45.9927106)
3699,1293503445,1,True,R,1,2,26033,260339711001006,89276e13307ffff,45.99222765,-83.81736743,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1331fffff,POINT (-83.81736743 45.99222765)
3700,1293503446,1,True,R,1,1,26033,260339711001006,89276e13337ffff,45.98706613,-83.81160686,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81160686 45.98706613)
3701,1293503447,1,True,R,1,1,26033,260339711001006,89276e13323ffff,45.98955638,-83.81650635,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81650635 45.98955638)
3702,1293503448,1,True,R,1,2,26033,260339711001006,89276e13323ffff,45.98720715,-83.81495619,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81495619 45.98720715)
3703,1293503449,1,True,R,1,3,26033,260339711001007,89276e1333bffff,45.99090642,-83.81899559,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001007,88276e1333fffff,POINT (-83.81899559 45.99090642)
