,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
560,1057528415,1,True,B,2,2,26095,260959601001019,8927636a07bffff,46.35303673,-85.50361706,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001019,8827636a07fffff,POINT (-85.50361706 46.35303673)
561,1057528416,1,True,R,1,2,26095,260959601001031,8927636a2b3ffff,46.35410784,-85.51280198,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001031,8827636a2bfffff,POINT (-85.51280198000001 46.35410784)
562,1057528420,1,True,R,1,2,26095,260959601002005,8927636a2b7ffff,46.34946137,-85.50733443,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002005,8827636a2bfffff,POINT (-85.50733443 46.34946137)
563,1293501932,4,True,X,4,1,26033,260339706012047,89276332a73ffff,46.4037467,-84.57191789,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260339706012047,88276332a7fffff,POINT (-84.57191788999999 46.4037467)
564,1057528428,1,True,R,1,2,26095,260959601002000,8927636a07bffff,46.35106753,-85.50130183,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002000,8827636a07fffff,POINT (-85.50130183 46.35106753)
565,1057528433,1,True,R,1,2,26095,260959601003020,8927636a377ffff,46.32704713,-85.50478917,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003020,8827636a37fffff,POINT (-85.50478917 46.32704713)
566,1057528437,1,True,R,1,2,26095,260959601001015,8927636a04fffff,46.35567699,-85.50693939,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001015,8827636a05fffff,POINT (-85.50693939 46.35567699)
567,1057528440,1,True,R,1,1,26095,260959601002000,8927636a073ffff,46.35097242,-85.49978467,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002000,8827636a07fffff,POINT (-85.49978467 46.35097242)
568,1057528441,5,True,X,3,2,26095,260959601003007,8927636a217ffff,46.35162059,-85.52121782,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003007,8827636a21fffff,POINT (-85.52121782 46.35162059)
569,1057528442,1,True,B,3,2,26095,260959601003001,8927636a3cfffff,46.34097142,-85.50925662,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003001,8827636a3dfffff,POINT (-85.50925662 46.34097142)
570,1057528461,1,True,R,1,2,26095,260959601003018,8927636a377ffff,46.32765619,-85.50762846,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003018,8827636a37fffff,POINT (-85.50762846000001 46.32765619)
571,1057528466,1,True,R,1,2,26095,260959601003031,8927636a32bffff,46.32494682,-85.5040391,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003031,8827636a33fffff,POINT (-85.5040391 46.32494682)
572,1057528482,1,True,R,1,2,26095,260959601002006,8927636a07bffff,46.35056748,-85.50329002,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002006,8827636a07fffff,POINT (-85.50329001999999 46.35056748)
573,1057528486,1,True,B,3,2,26095,260959601003008,8927636a3dbffff,46.34444887,-85.51015171,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003008,8827636a3dfffff,POINT (-85.51015171 46.34444887)
574,1293502198,1,True,R,4,3,26033,260339706021027,89276332a53ffff,46.41305173,-84.5760123,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260339706021027,88276332a5fffff,POINT (-84.5760123 46.41305173)
575,1057528494,1,True,R,1,2,26095,260959601002030,8927636a2abffff,46.34936736,-85.51480118,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002030,8827636a2bfffff,POINT (-85.51480118000001 46.34936736)
576,1057528500,1,True,R,1,2,26095,260959601003031,8927636859bffff,46.3237577,-85.50898959,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003031,8827636859fffff,POINT (-85.50898959 46.3237577)
