eup_loc_uid,unit_count,bsl_flag,building_type_code,land_use_code,county_geoid,block_geoid,h3_9,latitude,longitude,fcc_rel
dc4aa997d9d59b4c,1,True,R,4,26095,260959601002006,8927636a07bffff,46.35000043,-85.50220692,12312023
0889b6d5e2325280,1,True,R,4,26095,260959601001037,8927636a2b7ffff,46.35197652,-85.50680638,12312023
cc3b0a44edb8cec6,1,True,R,4,26095,260959601003031,8927636ae43ffff,46.31986031,-85.493039,12312023
f10a30f1d074f740,1,True,R,4,26095,260959602001238,892744a65d7ffff,46.33839026,-85.68943964,12312023
10cbd6db08c1568f,2,True,X,4,26095,260959601001026,8927636a2b3ffff,46.35513794,-85.51157885,12312023
43d7c533722481fc,2,True,X,4,26095,260959602001238,892744a65d7ffff,46.33884721,-85.68940164,12312023
e26ccfac035ba7e8,1,True,R,4,26095,260959602002049,892763692a7ffff,46.31001043,-85.65041774,12312023
8fe8c2e0831772e8,1,True,R,4,26095,260959601003010,8927636a357ffff,46.33739716,-85.51040174,12312023
67af3ee4c1976081,1,True,R,4,26095,260959601002002,8927636a07bffff,46.35135156,-85.50482318,12312023
2ba01d1d6426df8c,1,True,R,4,26095,260959601001007,8927636a28fffff,46.35361279,-85.51827352,12312023
e753450cf3323ad8,1,True,R,4,26095,260959601002038,8927636a2afffff,46.34843127,-85.51546724,12312023
6660f1b8b3f522c0,1,True,R,4,26095,260959602001256,892744a638bffff,46.31038746,-85.73145684,12312023
afcd4431f7144cfe,1,True,R,4,26095,260959601001045,8927636a2a3ffff,46.35196152,-85.51326702,12312023
a70a2cf201647c03,1,True,R,4,26095,260959601001042,8927636a2bbffff,46.35255768,-85.51764546,12312023
83fb740eb06cab76,4,True,R,4,26095,260959601001030,8927636a2b3ffff,46.35359878,-85.51155185,12312023
c6c21353cc86ee58,6,True,X,4,26095,260959601001043,8927636a2bbffff,46.35255768,-85.51649034,12312023
705dcbbbcb652071,3,True,X,4,26095,260959601001025,8927636a2b3ffff,46.3547018,-85.51156785,12312023
3ead9101dd49526c,1,True,B,3,26095,260959601002023,8927636a2b7ffff,46.34992132,-85.50857855,12312023
2b30c522d4493abb,1,True,R,4,26095,260959601001038,8927636a07bffff,46.35266769,-85.50482318,12312023
bc6707a09d7079a7,1,True,R,4,26095,260959601001032,8927636a2b3ffff,46.35231866,-85.51158485,12312023
d0b02d72e04d7bc7,2,True,R,4,26095,260959601001010,8927636a287ffff,46.35663009,-85.51320602,12312023
da91b76743c65791,1,True,R,4,26095,260959602001238,892744a65d7ffff,46.33818224,-85.68945164,12312023
8b559043a7cbc630,2,True,R,4,26095,260959601001045,8927636a2bbffff,46.35257768,-85.51325602,12312023
525e67872185feac,1,True,R,4,26095,260959601001029,8927636a2b3ffff,46.35358678,-85.51323902,12312023
8c0761cd2f717bc1,1,True,R,4,26095,260959601003003,8927636a24fffff,46.35065649,-85.54122882,12312023
98da637937163b05,1,True,R,4,26095,260959601002005,8927636a2b7ffff,46.34948837,-85.50684038,12312023
d82f59157ba3a49d,2,True,X,4,26095,260959601002016,8927636a2a7ffff,46.34847727,-85.51086778,12312023
794edab059f0aede,1,True,R,4,26095,260959602001248,892744a45d3ffff,46.29528795,-85.7480565,12312023
d417d3114d2587ad,1,True,R,4,26097,260979501002055,89276e50e2bffff,45.98486281,-84.38048474,12312023
2a31df23be965b03,1,True,R,4,26097,260979501001039,89276e509cbffff,45.96560799,-84.34725642,12312023
26ced6664962d133,1,True,R,4,26097,260979501001039,89276e50c17ffff,45.99664109,-84.34441214,12312023
02fc9fc96743cfa7,1,True,R,4,26097,260979501002055,89276e50c6fffff,45.98639706,-84.35632333,12312023
0bce4f4097b29bb2,1,True,R,4,26097,260979501002014,89276e50e4fffff,45.9897863,-84.39410611,12312023
e3547b3310d89c7f,1,True,R,4,26097,260979505001007,89276e4554bffff,45.77491182,-84.38723442,12312023
c73d1b86727cf781,1,True,B,5,26097,260979502001053,892745d2077ffff,46.19946137,-85.56936763,12312023
0a33c574ddb49cfd,1,True,R,1,26097,260979502003015,892763242cfffff,46.15190852,-84.58254095,12312023
5455c5b2ab00911d,1,True,R,4,26097,260979501002061,89276e50e4fffff,45.98945137,-84.39336703,12312023
af4c84a6e396a4dd,1,True,R,4,26097,260979501001039,89276e57073ffff,45.96038246,-84.27755145,12312023
55256905da78cb0b,1,True,R,4,26097,260979501001039,89276e50c67ffff,45.98558898,-84.35155185,12312023
8fce8de07405f3fc,1,True,R,1,26097,260979502002027,89276e500abffff,46.02916234,-84.38136283,12312023
ef0383dc56170aec,1,True,R,4,26097,260979504001008,89276e4aa9bffff,45.85321175,-84.63788948,12312023
1efc97ec8eb71d48,1,True,R,4,26097,260979504002034,892745944abffff,45.99528695,-84.83310601,12312023
375ed464343cfaab,1,True,R,4,26097,260979504001008,89276e4aa93ffff,45.85191252,-84.63438413,12312023
ff997b5bb5e72845,1,True,R,1,26097,260979502002017,89276e53383ffff,46.0717675,-84.4250672,12312023
871d88ba934e17c5,1,True,B,3,26097,260979503002109,892744a4bb3ffff,46.20423785,-85.73871257,12312023
759724feb481c89c,1,True,B,3,26097,260979503001031,892744a4a47ffff,46.21903133,-85.78309,12312023
72e4141b35c2655e,1,True,R,4,26097,260979504001015,89276e4aa93ffff,45.85292162,-84.63232393,12312023
5980a320ed90f571,1,True,R,4,26097,260979504001029,89276e4ae2fffff,45.85252168,-84.63035673,12312023
dbe8d503af17df07,1,True,B,3,26097,260979503001031,892744a4a43ffff,46.22049747,-85.78595629,12312023
0add3c5f832a9530,1,True,B,3,26097,260979503001031,892744a4a43ffff,46.22091842,-85.78584028,12312023
a45022768f1e3d16,1,True,B,3,26097,260979502001032,892745d299bffff,46.14289061,-85.50320602,12312023
3cf618ad69663916,1,True,B,3,26097,260979502001032,892745d299bffff,46.14301273,-85.50317301,12312023
7877522801ec81ff,1,True,R,4,26097,260979502001225,892745d0c27ffff,46.11707713,-85.5670344,12312023
c514548ce8d7743a,1,True,B,3,26097,260979502001032,892745d2d0fffff,46.15148157,-85.5010018,12312023
1cd64ec2ef0bc6a2,1,True,B,3,26097,260979502001032,892745d2d0fffff,46.15155258,-85.50087378,12312023
d5c6b60e4d2d2137,1,True,B,3,26097,260979502001032,892745d2d0fffff,46.15163859,-85.50074077,12312023
88e8c79b5dce9c68,1,True,B,3,26097,260979502001032,892745d2d0fffff,46.1517185,-85.50064076,12312023
63186b55a2fffa7a,1,True,R,4,26033,260339706012047,89276332a3bffff,46.40313774,-84.56216791,12312023
9712144e4d68e501,1,True,R,4,26033,260339706012047,89276332a77ffff,46.40232866,-84.5700517,12312023
d7d6251e35fa2ff2,1,True,R,4,26033,260339706021029,89276332a7bffff,46.40434286,-84.57836253,12312023
c0fb887a2fc7fd62,1,True,R,4,26033,260339706012053,89276332a73ffff,46.40467189,-84.56938963,12312023
e2a829cba88a286d,1,True,R,4,26033,260339706021029,89276332a47ffff,46.40602703,-84.57363406,12312023
43e0666449f565ef,1,True,R,4,26033,260339706012047,89276332a77ffff,46.40400083,-84.56841754,12312023
09f9d9dd819202c9,2,True,R,4,26033,260339706012047,89276332a63ffff,46.40220765,-84.5720349,12312023
eb961b852b5fec35,1,True,R,4,26033,260339706012052,89276332a73ffff,46.40628705,-84.57067876,12312023
9fee2b0530d77dcf,1,True,R,4,26033,260339706021029,89276332a73ffff,46.40649207,-84.57258495,12312023
8c0774b3251ab431,1,True,R,4,26033,260339706012048,89276332a73ffff,46.40455188,-84.5700127,12312023
619e324acfe08d99,3,True,R,4,26033,260339706011000,892763ac0d7ffff,46.456797,-84.38868956,12312023
cb04787d93bdb784,1,True,R,4,26033,260339706012047,89276332a77ffff,46.40292162,-84.56742344,12312023
7bebd25b99b9c0f0,1,True,R,4,26033,260339706012053,89276332a0fffff,46.40438186,-84.56878957,12312023
c0bd9619a571a477,1,True,R,4,26033,260339706012051,89276332a0fffff,46.40545797,-84.56885658,12312023
7429158e8a25c7e9,2,True,R,4,26033,260339706012047,89276332a63ffff,46.40289761,-84.57118981,12312023
7901675c4fc5bd61,1,True,R,4,26033,260339701003001,892763a5a5bffff,46.43065649,-84.26042874,12312023
04a6fea21aaed71a,1,True,R,4,26033,260339711002018,89276e12493ffff,46.03717014,-83.70272897,12312023
75fff4dd6bcc2787,1,True,R,1,26033,260339711002042,89276e8de47ffff,45.95822025,-83.63391709,12312023
c44a5a38c55a4988,1,True,R,4,26033,260339711001054,89276e11087ffff,45.97463089,-83.85332803,12312023
dc6874c4a62878d1,3,True,R,4,26033,260339701001001,892763a544fffff,46.5057609,-84.2460393,12312023
0f37a443e84d2c55,1,True,R,4,26033,260339711002027,89276e89937ffff,46.03661809,-83.72246294,12312023
a23eac830748e908,1,True,B,2,26033,260339710001025,89276ed8eafffff,46.28492882,-84.21304,12312023
d1f35078dea03f34,6,True,R,4,26033,260339709002008,8927633416bffff,46.27514794,-84.45578927,12312023
bcb099ff1cd1b060,3,True,R,4,26033,260339709001061,89276334163ffff,46.27489181,-84.45172387,12312023
25a05f28c0185b82,1,True,B,3,26033,260339710001025,89276ed8957ffff,46.25663709,-84.18867856,12312023
f78c720195bce996,1,True,B,3,26033,260339710001025,89276ed8957ffff,46.25669709,-84.18844554,12312023
d809968e6c2db7e3,1,True,R,1,26033,260339710001025,89276ed8957ffff,46.25485881,-84.18764046,12312023
5722e26005ebd485,2,True,X,3,26033,260339710001025,89276ed8837ffff,46.26422785,-84.19474517,12312023
757c6d71f4ebbcac,3,True,R,4,26095,260959601001007,8927636a2bbffff,46.35359678,-85.51741744,12312023
ac69c12e71bae267,1,True,R,4,26095,260959601003031,8927636ae53ffff,46.32126255,-85.49146284,12312023
0e33434338cb090e,4,True,R,4,26095,260959601002037,8927636a2abffff,46.34931736,-85.51722342,12312023
2e00f7f19c7b51b7,1,True,R,4,26095,260959601003031,8927636ae4bffff,46.31965639,-85.49693939,12312023
7a5ba41d1031ccad,1,True,R,4,26095,260959601001036,8927636a2b7ffff,46.35259268,-85.50846254,12312023
9478ef19d9f8b0a3,1,True,R,4,26095,260959601003031,8927636ae4bffff,46.31892122,-85.49885658,12312023
0ad7b65a838046f2,2,True,R,4,26095,260959601002009,8927636a063ffff,46.34957038,-85.50219591,12312023
05a52ba7658c45c4,1,True,R,4,26095,260959601001042,8927636a217ffff,46.35258768,-85.51985668,12312023
6a0546f3590bc867,1,True,R,4,26095,260959602002058,892744a432bffff,46.25064749,-85.7870234,12312023
7046f6b9b5950089,1,True,R,1,26095,260959602001014,89276341a0bffff,46.67630106,-85.64717841,12312023
6709a97d151ce901,1,True,R,4,26095,260959601001022,8927636a2b3ffff,46.35311074,-85.50849554,12312023
d018641440f03804,1,True,R,4,26095,260959601001007,8927636a28fffff,46.35429185,-85.51742344,12312023
761f14e439c9eb54,1,True,R,4,26095,260959601001015,8927636a04fffff,46.35516194,-85.50677837,12312023
d229e13ea5493268,1,True,R,4,26095,260959601003031,8927636ae4bffff,46.31919634,-85.49711741,12312023
b4986ba837669ba4,2,True,R,4,26095,260959601003031,8927636ae43ffff,46.31848727,-85.49465616,12312023
f1609a4afb6f231f,1,True,R,4,26095,260959601001017,8927636a04fffff,46.3547718,-85.50484518,12312023
f78a875a1d4d1d5e,2,True,R,4,26095,260959602001248,892744a45d3ffff,46.29525795,-85.74842354,12312023
eaf73039d3b36fe4,1,True,R,4,26095,260959601001023,8927636a04fffff,46.35413784,-85.50846754,12312023
321b000dd8d7e9e7,1,True,R,4,26095,260959601001036,8927636a2b7ffff,46.35192052,-85.50849554,12312023
1bad11c4ce264342,1,True,R,4,26095,260959601002023,8927636a2b7ffff,46.35053748,-85.50852355,12312023
fab2471080f5984a,1,True,R,4,26095,260959601002024,8927636a2a7ffff,46.34951838,-85.50848454,12312023
036827a9cc9bc863,1,True,R,4,26095,260959601003006,8927636b187ffff,46.35068749,-85.54638933,12312023
a19c55b991e19b6b,1,True,R,4,26095,260959602001229,892744a65d7ffff,46.34006643,-85.69110681,12312023
0da09a64593a651f,2,True,R,4,26095,260959601001027,8927636a287ffff,46.35513094,-85.51322802,12312023
a4c615ca33bd929b,1,True,R,4,26095,260959601001016,8927636a04fffff,46.35409783,-85.50682338,12312023
edb2d4a1d1acfdfb,1,True,R,4,26095,260959601002038,8927636a2afffff,46.34843127,-85.51572327,12312023
13cfc728a94eacd9,1,True,R,4,26095,260959602002058,892744a5cd3ffff,46.26620805,-85.82155185,12312023
8118602cf135968b,1,True,R,4,26095,260959601003031,8927636ae5bffff,46.3207914,-85.49731243,12312023
1e8b1f05f956ab3d,1,True,B,3,26097,260979502001032,892745d2d0fffff,46.15266769,-85.50032373,12312023
1ee4bedb8aba5ae5,1,True,B,3,26097,260979502001032,892745d2d0fffff,46.15181651,-85.50052875,12312023
cafba359afb2d2ef,1,True,B,3,26097,260979502001032,892745d2d0fffff,46.15252768,-85.50031273,12312023
6d2543e7674c17e9,1,True,R,4,26097,260979501001039,89276e509cbffff,45.96566199,-84.34754545,12312023
3da7896a1f9f6260,1,True,R,4,26097,260979501002014,89276e5032fffff,45.99865729,-84.39737843,12312023
7dc67e56229672b4,1,True,R,4,26097,260979501001039,89276e5760fffff,45.97957838,-84.29277397,12312023
d2bb6f7f265f93b5,1,True,R,4,26097,260979501002014,89276e51db3ffff,45.99052248,-84.39985168,12312023
49bc4c55928d5632,1,True,R,4,26097,260979501002014,89276e51db3ffff,45.98987231,-84.3990516,12312023
4d3c78877cdbcd50,1,True,R,4,26097,260979501001039,89276e5704bffff,45.96564699,-84.28752845,12312023
8c1d02ac217bfd27,1,True,R,4,26097,260979501001039,89276e50cabffff,45.99419084,-84.33749544,12312023
e804d61bfb41244c,1,True,R,4,26097,260979501002014,89276e51ddbffff,45.99987631,-84.41929562,12312023
e69cc299039ee357,1,True,B,2,26097,260979502003138,89276e5b10bffff,46.04100153,-84.63422312,12312023
0cc6431451973c72,1,True,R,1,26097,260979504003011,89274595823ffff,45.92332076,-84.89969566,12312023
50f5b41626e530c4,2,True,R,1,26097,260979504003013,89276e492cbffff,45.86986731,-84.82564526,12312023
e2f70e48bb36bc55,1,True,B,3,26097,260979505004039,89276e48673ffff,45.86994132,-84.7270344,12312023
c0db091b897a6ff2,1,True,R,1,26097,260979505004039,89276e48053ffff,45.86062149,-84.7100897,12312023
4090d8091b4fefd5,1,True,R,1,26097,260979501001009,89276e5762bffff,45.9737527,-84.29044074,12312023
5027968fa745a509,2,True,R,1,26097,260979501001044,89276e50d13ffff,45.98180151,-84.32222392,12312023
cfd74f66a6247247,1,True,R,1,26097,260979501001044,89276e50d13ffff,45.98131756,-84.32170187,12312023
32af1a6abdd21b3e,1,True,R,1,26097,260979501001044,89276e50dabffff,45.97678,-84.31532823,12312023
7077d61a955ec7e4,1,True,R,1,26097,260979501002010,89276e50853ffff,45.97798712,-84.36838953,12312023
91dd468420dc4704,1,True,R,1,26097,260979501002061,89276e5084bffff,45.97535696,-84.37360606,12312023
50e135fa81f1d620,1,True,R,1,26097,260979501002010,89276e5080bffff,45.97491182,-84.36325602,12312023
cbb997da9513334d,1,True,R,1,26097,260979501002010,89276e50857ffff,45.976767,-84.36777847,12312023
dc7a2ff147b08abf,1,True,B,2,26097,260979501002061,89276e51db7ffff,45.98831126,-84.39686738,12312023
24c8a55645e69fbe,1,True,R,1,26097,260979501002061,89276e51db7ffff,45.98818824,-84.39587328,12312023
90c9d0d4ec8fe7e8,2,True,R,1,26097,260979501002014,89276e51db3ffff,45.99112754,-84.40024572,12312023
700229c3893e5576,1,True,R,1,26097,260979501002010,89276e508c7ffff,45.98103153,-84.36041274,12312023
73aa0e02f5a356be,1,True,R,4,26095,260959601001015,8927636a04fffff,46.35568099,-85.50680638,12312023
6630a6f0fbc551c5,1,True,R,4,26095,260959601003010,8927636a357ffff,46.33745717,-85.51023472,12312023
174f39a4caf7e468,1,True,R,4,26095,260959601001007,8927636a287ffff,46.35513094,-85.51522822,12312023
ffedb729311082a9,1,True,R,4,26095,260959601002006,8927636a07bffff,46.35018744,-85.50317801,12312023
f8a75b8f32e6702d,1,True,R,4,26095,260959601001037,8927636a04fffff,46.35262769,-85.50699039,12312023
5f63ced6b9436de2,1,True,R,4,26095,260959601001021,8927636a04fffff,46.35303073,-85.50681738,12312023
4edcbeea39771d5e,1,True,R,4,26095,260959601004069,8927636a24bffff,46.35166759,-85.54383408,12312023
6931880fc1c91e2d,3,True,R,4,26095,260959601001032,8927636a2b3ffff,46.35257868,-85.51158485,12312023
f729a03e347e5c0a,1,True,R,4,26095,260959601002014,8927636a06fffff,46.34737116,-85.50218991,12312023
d2adf82279a132b9,2,True,R,4,26095,260959601001007,8927636a28fffff,46.35468189,-85.51740144,12312023
1e80277d59e0baed,1,True,R,4,26095,260959602002060,892744a5e07ffff,46.2477211,-85.85146784,12312023
b166da6b58bab762,1,True,R,4,26095,260959602001185,892744b60a7ffff,46.47206763,-85.63512321,12312023
f83ad5274cad4a3d,1,True,R,4,26095,260959602001248,892744a455bffff,46.28813124,-85.7580125,12312023
8a6e4c4785c7bd82,1,True,R,4,26095,260959602001087,892763471abffff,46.6437227,-85.40077377,12312023
8793cb9875f799f1,2,True,R,4,26095,260959601001044,8927636a2bbffff,46.35232166,-85.51467816,12312023
fdd2f619750112b4,1,True,R,4,26095,260959601003026,892763680bbffff,46.31100853,-85.53846254,12312023
f190516feb995a77,1,True,R,4,26095,260959601001044,8927636a2bbffff,46.35233866,-85.51527322,12312023
a98bc4b6f5880629,1,True,R,4,26095,260959601003032,8927636a367ffff,46.3257089,-85.5090846,12312023
50eb07927d9147dc,1,True,R,4,26095,260959601003001,8927636a3dbffff,46.34383671,-85.50910661,12312023
28b8d18268b5539b,2,True,R,4,26095,260959601003001,8927636a31bffff,46.33743617,-85.50582828,12312023
85254dd8e661badc,1,True,R,4,26095,260959601002036,8927636a233ffff,46.34831726,-85.51768946,12312023
cd5df4a1a650d0f3,3,True,X,2,26095,260959601001012,8927636a04bffff,46.35649207,-85.5110738,12312023
e87bda35fe6963e1,1,True,R,4,26095,260959602002027,8927636902bffff,46.30888121,-85.63563426,12312023
e0afcfb4ead79b01,1,True,R,1,26095,260959601004070,89276379863ffff,46.40302873,-85.53337303,12312023
f42251e4d172b964,1,True,R,1,26095,260959602001005,89276340d47ffff,46.67638006,-85.49743944,12312023
7b219d3487467c55,1,True,R,1,26095,260959601001018,8927636a047ffff,46.3547568,-85.50232893,12312023
1959717b0967ebbf,1,True,R,1,26095,260959601001029,8927636a2bbffff,46.35322275,-85.51387308,12312023
5de5e083e6b762aa,1,True,B,2,26095,260959602002064,892744a6aabffff,46.26541197,-85.71495619,12312023
2d4ada34941343dd,1,True,R,1,26095,260959601003022,8927636a37bffff,46.3297973,-85.51271297,12312023
d265ba1a55cdf370,1,True,R,1,26095,260959602001258,892744a6187ffff,46.31463789,-85.68942364,12312023
aa29c9ce1b697c56,22,True,X,3,26095,260959601003019,8927636a363ffff,46.32926035,-85.51013971,12312023
2a34d3a68db806c7,1,True,B,2,26095,260959602001118,89276345337ffff,46.58766119,-85.48914561,12312023
7e8e6cf8651aaa61,1,True,R,1,26095,260959602001229,892744a6437ffff,46.33957138,-85.70467816,12312023
f43e26b123dbd249,1,True,R,1,26095,260959601002028,8927636a2abffff,46.34994132,-85.51555625,12312023
954f5b58960a146e,1,True,R,1,26095,260959602002060,892744a5e9bffff,46.26023745,-85.8480895,12312023
447439b9ab63f67d,1,True,R,1,26095,260959601002027,8927636a2a3ffff,46.34998132,-85.5140011,12312023
74cd0d1acaa6ee41,1,True,R,1,26095,260959602002015,8927636810bffff,46.29136756,-85.52847854,12312023
7bd5d5db21532d6d,1,True,R,1,26095,260959602001277,8927634c507ffff,46.57913634,-85.59432813,12312023
7d802a205611d13c,1,True,R,1,26095,260959602001137,892744b6d5bffff,46.42712614,-85.59613931,12312023
fb365c2f387848a6,1,True,R,1,26095,260959601003010,8927636a3cbffff,46.34139056,-85.5120399,12312023
d36d50097a4105e6,1,True,R,1,26095,260959601003002,8927636a3dbffff,46.34550798,-85.51119081,12312023
0de25e77c75c3070,1,True,R,1,26095,260959601004005,89276371c6bffff,46.45389171,-85.29641234,12312023
ce4eccc7b2113d7d,1,True,R,1,26095,260959601003024,8927636a363ffff,46.32840227,-85.51146284,12312023
91c61806f3f80cbd,1,True,R,1,26095,260959602001241,892744a622fffff,46.31114754,-85.74996769,12312023
7f6133df4d1a2b9b,1,True,R,1,26095,260959601004070,89276379883ffff,46.41855128,-85.5170344,12312023
da1cd7a3e0a65c0f,1,True,R,1,26095,260959601004102,892763680cfffff,46.31320075,-85.55312801,12312023
5381bdabb5a3eac9,1,True,R,1,26095,260959601002000,8927636a07bffff,46.35097142,-85.50158985,12312023
7e73d218e5306b50,1,True,R,1,26095,260959602002047,892763693c3ffff,46.30491182,-85.64899059,12312023
1d42cde6bb0c78c3,1,True,R,1,26095,260959601001024,8927636a2b3ffff,46.35414184,-85.51119081,12312023
477d6a2c280fe5c2,1,True,R,1,26095,260959601004037,89276344bc3ffff,46.53929735,-85.37986768,12312023
93a380498e7fc9a0,5,True,B,3,26095,260959601001016,8927636a04fffff,46.35461889,-85.5080845,12312023
797c7d93d8ca255a,1,True,R,1,26095,260959602002010,8927636aa83ffff,46.30218264,-85.48374007,12312023
6559f5f95c69d1cd,1,True,R,1,26095,260959601001017,8927636a04fffff,46.35410784,-85.50590129,12312023
cf7650b85d6150d1,1,True,R,1,26095,260959601003003,8927636a233ffff,46.34622105,-85.51766746,12312023
40cb9bbcb5e1bdae,1,True,R,1,26095,260959602001005,89276340a8bffff,46.67321275,-85.54947364,12312023
2d15bf3ffac9ce48,1,True,R,1,26095,260959602001193,892744b4607ffff,46.44308673,-85.723039,12312023
1635329de6a349d7,2,True,X,3,26033,260339710001025,89276ed8837ffff,46.26459788,-84.19445614,12312023
6ea5f5ca747cb55e,2,True,X,3,26033,260339710001025,89276ed8837ffff,46.26452288,-84.19437313,12312023
5d343f2d2926c563,2,True,X,3,26033,260339710001025,89276ed8837ffff,46.26444287,-84.19428412,12312023
3401f08c5018814f,2,True,X,3,26033,260339710001025,89276ed8837ffff,46.26446087,-84.19389508,12312023
267c54e9eceba5cf,2,True,X,3,26033,260339710001027,89276ed8953ffff,46.25725715,-84.19019071,12312023
7c8a0aa082fbb23a,1,True,B,3,26033,260339710001027,89276ed8953ffff,46.25892222,-84.19128482,12312023
30318f1fa7152115,2,True,X,4,26033,260339706012049,89276332a73ffff,46.40605203,-84.5720519,12312023
ad22927dbf6edc75,1,True,R,4,26033,260339706021029,892763301b3ffff,46.40527795,-84.58423412,12312023
061aa4ff8e3e10b8,1,True,R,4,26033,260339706012048,89276332a73ffff,46.40506193,-84.56998969,12312023
affa26a9321ee940,1,True,R,4,26033,260339701001004,892763a7263ffff,46.52062149,-84.22982368,12312023
c593931a3512dd30,1,True,R,4,26033,260339706021029,89276332a47ffff,46.40598092,-84.57381708,12312023
dc384065903f05dd,1,True,R,4,26033,260339706012047,89276332a0fffff,46.40493682,-84.5680285,12312023
273317ceb9eb5887,1,True,R,4,26033,260339706012052,89276332a73ffff,46.40569199,-84.57011271,12312023
1d00b91a11c44556,1,True,R,4,26033,260339706021031,89276332a7bffff,46.40457288,-84.57666236,12312023
49d6fe9fca1990e8,1,True,R,4,26033,260339706021029,892763301b7ffff,46.40467789,-84.58258995,12312023
58496b9874243202,1,True,R,4,26033,260339706012047,89276332a77ffff,46.40336776,-84.56744544,12312023
ee33433c5a336977,1,True,R,4,26033,260339706021029,892763301b3ffff,46.40519894,-84.58385108,12312023
8ee6cb8623b3cba3,1,True,R,4,26033,260339706012047,89276332a73ffff,46.40350178,-84.57123482,12312023
fd04af3c3c008b51,1,True,R,4,26033,260339701001045,89276edaca7ffff,46.33491282,-84.12088478,12312023
26c90a4014f6491b,1,True,R,4,26033,260339706012047,89276332a77ffff,46.4017275,-84.56951265,12312023
c3888f7ad96cd123,2,True,X,4,26033,260339706012050,89276332a73ffff,46.40510794,-84.5720239,12312023
f349e2b95fdfb026,1,True,R,4,26033,260339706012053,89276332a0fffff,46.40507093,-84.56892859,12312023
e2db065d44766848,1,True,R,4,26033,260339706012050,89276332a73ffff,46.40430786,-84.57142384,12312023
73e1a6b3d545b74a,1,True,R,4,26033,260339706021025,8927633019bffff,46.41332276,-84.59264096,12312023
4ebcf890b1cd4eb7,4,True,R,4,26033,260339709002008,8927633416bffff,46.27492782,-84.45534523,12312023
b6a69b4eb29100b6,2,True,X,3,26033,260339710001025,89276ed8837ffff,46.26325875,-84.19216291,12312023
a5825f9719b7b478,2,True,X,3,26033,260339710001025,89276ed8837ffff,46.26314274,-84.1920409,12312023
e402033fc5570f3d,1,True,R,4,26033,260339710002062,89276ecad13ffff,46.17645707,-84.18977867,12312023
9091c20afeaa9f49,1,True,R,1,26097,260979501001044,89276e572d7ffff,45.96957038,-84.30433913,12312023
9ba21878501a259c,2,True,R,1,26097,260979501001044,89276e572d3ffff,45.97123855,-84.30754045,12312023
c306e3a98372e8bb,2,True,R,1,26097,260979501001009,89276e57617ffff,45.98245267,-84.28946264,12312023
a6a9d5459e241c62,1,True,R,1,26097,260979501001042,89276e57663ffff,45.9757329,-84.30137383,12312023
b950a5a90a9c9727,1,True,R,1,26097,260979501001009,89276e52bb7ffff,45.99760619,-84.29729542,12312023
42a436db41374c29,1,True,R,1,26097,260979501002055,89276e50bdbffff,45.96611104,-84.37714541,12312023
4ecf222bdb6de771,1,True,R,1,26097,260979501002014,89276e50e53ffff,45.99714114,-84.39273497,12312023
84e7df966abdbe56,4,True,R,1,26097,260979501002014,89276e51d87ffff,45.99183151,-84.403034,12312023
98815fad9151c2a7,1,True,R,1,26097,260979501002019,89276e50e4bffff,45.99392072,-84.39633933,12312023
ffaa9029dfb4fae1,1,True,R,1,26097,260979501001042,89276e5766bffff,45.97664209,-84.30367306,12312023
4379d83bbd49b03a,1,True,R,1,26097,260979501001044,89276e50d87ffff,45.98138656,-84.3140061,12312023
b2cbded054a042de,1,True,R,1,26097,260979501001039,89276e50d87ffff,45.98155058,-84.31473917,12312023
45c2523d61e44ab7,1,True,R,1,26097,260979501001045,89276e57653ffff,45.98550198,-84.303012,12312023
cb75586df1ab2f3c,1,True,R,1,26097,260979501001042,89276e52b67ffff,45.99167759,-84.32120182,12312023
c34be21207410142,1,True,R,1,26097,260979501001042,89276e52b67ffff,45.99187051,-84.32092879,12312023
f226644acc347353,1,True,R,1,26097,260979501001044,89276e50dd7ffff,45.98813224,-84.32344004,12312023
e52308d66f7e633a,1,True,R,1,26097,260979501001039,89276e50dd7ffff,45.98849027,-84.3240391,12312023
221aaed7ad68fb28,1,True,R,1,26097,260979501001044,89276e50dd7ffff,45.98831226,-84.32375107,12312023
e6761751729d41fb,1,True,R,1,26097,260979501001044,89276e50d9bffff,45.986717,-84.32162386,12312023
31264e7195dd0ae9,1,True,R,1,26097,260979501001039,89276e50c67ffff,45.98784611,-84.35351705,12312023
e4e9c672df6f48e1,1,True,R,1,26097,260979501002055,89276e5085bffff,45.97914034,-84.3760283,12312023
3431bec974d959d1,1,True,R,1,26097,260979501002061,89276e50ab3ffff,45.97196252,-84.37645134,12312023
b60173d358c5daa7,1,True,R,1,26097,260979501002014,89276e51c57ffff,46.006751,-84.44177887,12312023
9ca85e44d84bc3f6,1,True,R,1,26097,260979501002025,89276e51c03ffff,46.00624705,-84.43680138,12312023
2d8fb1b3ce147853,1,True,R,1,26097,260979501002061,89276e50ab7ffff,45.97161059,-84.37539523,12312023
a7cf4dc2d0189850,1,True,R,1,26097,260979501002010,89276e508cfffff,45.98086141,-84.36333403,12312023
3508c50d827cd56c,1,True,R,1,26097,260979501001023,89276e564cfffff,45.9807624,-84.17834053,12312023
